f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
4930000000.0,5.012119064807682,-3.3229542707169615,6.1448029161215825,-4.263334835659454,4.532343464486633,-2.4032162915215234,4.532343464486633,-2.4032162915215234
4935000000.0,5.011281001922982,-3.3204160635570235,6.143836596713128,-4.261172919984374,4.538192225384805,-2.402333774841133,4.538192225384805,-2.402333774841133
4940000000.0,5.010445415689173,-3.3178833621493076,6.139301160291098,-4.255168483725724,4.533350663256937,-2.4027763605718926,4.533350663256937,-2.4027763605718926
4945000000.0,5.009612296423549,-3.3153561511635017,6.139418745457743,-4.252196058120468,4.529453650176826,-2.3979193594243773,4.529453650176826,-2.3979193594243773
4950000000.0,5.008781634490347,-3.312834415324597,6.133024876958502,-4.243181612497461,4.5290320114831895,-2.3982376810571897,4.5290320114831895,-2.3982376810571897
4955000000.0,5.007953420300475,-3.3103181394126477,6.1317959717841015,-4.236448124440894,4.528454660126377,-2.396877532528899,4.528454660126377,-2.396877532528899
4960000000.0,5.007127644311243,-3.3078073082625257,6.128236746789622,-4.230683536304218,4.522445095416841,-2.389283478568458,4.522445095416841,-2.389283478568458
4965000000.0,5.0063042970261,-3.305301906763692,6.125699503218336,-4.228805341221053,4.525979422555963,-2.392362391365674,4.525979422555963,-2.392362391365674
4970000000.0,5.0054833689943585,-3.302801919859949,6.126041184186723,-4.225068001648135,4.522303318843895,-2.389702920038819,4.522303318843895,-2.389702920038819
4975000000.0,5.004664850810944,-3.300307332549213,6.125920990278863,-4.223006643446082,4.5299983517215825,-2.3845170253993633,4.5299983517215825,-2.3845170253993633
4980000000.0,5.003848733116123,-3.2978181298832756,6.122041440967607,-4.218058174890968,4.522894440365928,-2.3881642888957564,4.522894440365928,-2.3881642888957564
4985000000.0,5.003035006595245,-3.295334296967568,6.12058395699813,-4.209221972314937,4.516384316359461,-2.3807566751024676,4.516384316359461,-2.3807566751024676
4990000000.0,5.002223661978487,-3.292855818960933,6.119676967151106,-4.207858811687162,4.521558670193789,-2.3784359839453413,4.521558670193789,-2.3784359839453413
4995000000.0,5.001414690040596,-3.290382681075392,6.11833464160929,-4.2054706657693215,4.519739000812566,-2.381855204827163,4.519739000812566,-2.381855204827163
5000000000.0,5.000608081600627,-3.2879148685759123,6.118995302656275,-4.20246594396608,4.516901859947064,-2.379144077613761,4.516901859947064,-2.379144077613761
